Symbol,Company Name,Sector,Budget Stick Sales,Price,Price/Earnings,Dividend Yield,Earnings/Share,52 Week Low,52 Week High,Market Cap,EBITDA,Price/Sales,Price/Book,SEC Filings
PH,Parker-Hannifin Corporation,Producer Manufacturing,"   54,640",174.51,21.6,1.4401833,7.24,212.8,145.38,24421668509,2092089000,1.8652664,4.39,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PH
SWK,"Stanley Black & Decker, Inc.",Consumer Durables,"   53,100",152.86,20.57,1.5775635,8.05,176.62,121.09,24496399600,2264600000,1.944325,3.34,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SWK
COF,Capital One Financial Corporation,Finance,"   51,985",91.8,11.85,1.6306564,3.45,106.5,76.05,47637260000,0,1.5931405,0.94,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=COF
PNC,"PNC Financial Services Group, Inc. (The)",Finance,"   51,257",149.38,17.55,1.9354838,10.4,160.07,115.25,73315000000,0,4.04653,1.53,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PNC
HPQ,HP Inc.,Electronic Technology,"   51,000",19.92,12.07,2.6270628,1.49,24.1,15.39,34895294088,3700000000,0.8954903,0.66,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HPQ
IPG,"Interpublic Group of Companies, Inc. (The)",Commercial Services,"   50,200",21.34,15.46,3.3802817,1.49,25.71,18.3,8277363031,1074900000,1.4712903,4.01,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=IPG
GLW,Corning Incorporated,Electronic Technology,"   50,110",28.45,16.45,2.0791416,-0.78,35.1,26.31,25759280346,2970000000,2.544682,1.71,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GLW
AON,Aon plc,Finance,"   50,000",136.05,20.8,1.0245464,4.66,152.78,113.2201,35123123422,1858000000,3.4972682,6.78,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AON
BAX,Baxter International Inc.,Health Technology,"   50,000",62.56,25.12,0.97635394,1.29,72.58,48.15,35713732553,1832000000,3.4394414,3.77,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BAX
GPC,Genuine Parts Company,Distribution Services,"   50,000",96.31,21.17,2.7198548,4.6,107.75,79.86,14554321748,1201517000,1.212236,4.33,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GPC
WRK,Westrock Company,Process Industries,"   49,900",60.93,23.26,2.6699784,2.77,71.55,49.23,16433340688,2262300000,1.075785,1.58,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WRK
BWA,BorgWarner Inc.,Producer Manufacturing,"   49,700",51.94,14.15,1.2363636,0.55,58.22,37.54,11596117445,867900000,1.5831376,2.89,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BWA
HUM,Humana Inc.,Health Services,"   49,600",262.37,22.39,0.6040015,4.06,293.35,189.01,36973617235,0,0.9256895,3.33,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HUM
IP,International Paper Company,Process Industries,"   49,300",56.05,15.57,3.206751,5.14,66.94,49.6,24465996443,3004000000,1.0738261,4.99,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=IP
DGX,Quest Diagnostics Incorporated,Health Services,"   49,000",96.42,17.07,1.9884669,5.5,112.965,90.1,13578300000,1453000000,1.7709883,2.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DGX
BK,The Bank of New York Mellon Corporation,Finance,"   48,500",53.29,14.76,1.7347307,3.73,58.99,44.91,56083904906,0,3.3834257,1.49,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BK
WM,"Waste Management, Inc.",Industrial Services,"   48,250",79.12,25.36,2.0800195,2.66,89.73,69.55,35488486675,3896000000,3.2787669,6.73,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WM
LHX,"L3Harris Technologies, Inc.",Electronic Technology,"   48,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CVX,Chevron Corporation,Energy Minerals,"   47,736",112.3,27.52,3.885853,4.85,133.88,102.55,2.19E+11,28877000000,1.6489863,1.71,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CVX
CAH,"Cardinal Health, Inc.",Distribution Services,"   47,300",66.63,12.29,2.8394227,4.04,84.88,54.66,20493281175,1913000000,0.21131156,3.03,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CAH
ABBV,AbbVie Inc.,Health Technology,"   47,000",108.48,19.41,2.4995599,3.29,125.86,60.05,1.81E+11,10310000000,6.291571,26.14,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ABBV
PPG,"PPG Industries, Inc.",Process Industries,"   46,900",110.3,18.73,1.5771489,6.31,122.0697,99.57,29043337549,2585000000,1.9551051,4.83,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PPG
MET,"MetLife, Inc.",Finance,"   46,500",44.28,8.52,3.4587116,0.63,56.58,44.58,48679364276,0,1.0496864,0.85,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MET
WLTW,Willis Towers Watson Public Limited Company,Finance,"   46,100",152.36,18.67,1.347058,3.07,165,120.869,20780269334,1440000000,3.4484663,2.1,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WLTW
AMCR,Amcor plc,Process Industries,"   46,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
KMB,Kimberly-Clark Corporation,Consumer Non-Durables,"   46,000",111.69,17.93,3.5599859,6.41,136.21,109.67,39449596000,4033000000,2.1947837,151.66,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KMB
LVS,Las Vegas Sands Corp.,Consumer Services,"   46,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AIG,"American International Group, Inc. New",Finance,"   45,000",58.28,23.22,2.1167521,-0.76,67.3,57.85,54360073164,0,1.4686536,0.75,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AIG
QCOM,QUALCOMM Incorporated,Electronic Technology,"   45,000",62.42,16.51,3.5055351,1.65,69.28,48.92,96282828902,4191000000,4.263658,3.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QCOM
VTRS,Viatris Inc.,Health Technology,"   45,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ECL,Ecolab Inc.,Process Industries,"   44,000",127.76,28.08,1.2319711,4.14,140.5,119.61,38460272282,2848600000,3.7360687,5.28,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ECL
FISV,"Fiserv, Inc.",Technology Services,"   44,000",133.05,27.32,0,4.14,144.2,106.2,26918949723,1911000000,6.518713,11.54,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FISV
LKQ,LKQ Corporation,Consumer Durables,"   44,000",38.86,21.35,0,1.5,43.8599,27.85,12469931896,1065614000,1.723609,3.02,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LKQ
PGR,Progressive Corporation (The),Finance,"   43,326",51.07,20.76,2.1061797,2.73,58.25,36.84,31062780000,0,1.1458876,3.25,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PGR
ITW,Illinois Tool Works Inc.,Producer Manufacturing,"   43,000",156.15,23.62,1.9089574,4.86,179.07,126.52,55994378108,3924000000,3.9286149,10.99,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ITW
MU,"Micron Technology, Inc.",Electronic Technology,"   43,000",40,9.01,0,4.36,49.89,22.64,48576791974,12541000000,2.1912806,2.02,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MU
NLSN,Nielsen N.V.,Commercial Services,"   43,000",33.9,18.73,3.6208732,1.39,45.73,34.22,13377670080,1836000000,2.7288198,3.02,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NLSN
SYK,Stryker Corporation,Health Technology,"   43,000",148.01,23.46,1.2234008,2.68,170,122.01,57509096756,2863000000,4.635566,5.54,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYK
TSCO,Tractor Supply Company,Retail Trade,"   42,500",65.94,19.57,1.6030874,3.3,82.68,49.87,8459271203,859519000,1.1642125,6.01,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TSCO
ALL,Allstate Corporation (The),Finance,"   42,160",90.06,13.26,1.5278208,4.68,105.36,77.73,34759468905,0,1.2085556,1.67,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ALL
ABC,AmerisourceBergen Corporation,Distribution Services,"   42,000",91.55,15.54,1.6132456,1.64,106.27,71.9,20587704101,991884000,0.17396984,9.73,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ABC
HII,"Huntington Ingalls Industries, Inc.",Electronic Technology,"   42,000",225.37,18.75,1.2264713,12.15,253.44,183.42,10628247899,1107000000,1.8924941,6.04,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HII
MGM,MGM Resorts International,Consumer Services,"   42,000",33.5,29.65,1.2687428,1.92,38.41,25.15,19633674337,2680385000,2.2276719,3.09,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MGM
MHK,"Mohawk Industries, Inc.",Consumer Durables,"   42,000",256.57,19.08,0,12.48,286.85,209.9,19897356456,1750393000,2.7977824,2.88,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MHK
PRU,"Prudential Financial, Inc.",Finance,"   41,671",103.38,9.99,2.6985698,9.73,127.14,97.88,47136080000,0,1.083727,0.93,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PRU
EPAM,"EPAM Systems, Inc.",Technology Services,"   41,168",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
GS,"Goldman Sachs Group, Inc. (The)",Finance,"   40,500",246.35,12.44,1.1668612,8.61,273.79,209.62,96978500251,0,2.309415,1.25,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GS
CTAS,Cintas Corporation,Consumer Services,"   40,000",149.32,32.75,1.0344827,4.38,169.96,113.79,16676145923,1097295000,2.7614057,6.53,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CTAS
HAL,Halliburton Company,Industrial Services,"   40,000",47.41,38.86,1.4489837,-0.53,57.86,38.181,43356557470,2910000000,2.1424224,4.74,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HAL
STX,Seagate Technology Holdings PLC,Electronic Technology,"   40,000",47.44,11.51,5.085772,2.58,56.45,30.6,14113197720,1811000000,1.3048558,13.33,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STX
VFC,V.F. Corporation,Consumer Non-Durables,"   40,000",78.75,25.9,2.2865665,2.55,82.95,48.05,31797645904,1624441000,3.7110944,7.89,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VFC
STT,State Street Corporation,Finance,"   39,439",98.54,15.35,1.6228749,5.23,114.27,75.27,38059113300,0,3.263072,1.95,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STT
ADM,Archer-Daniels-Midland Company,Process Industries,"   39,088",41.35,17.45,3.1761081,2.17,47.44,38.59,23594770663,2927000000,0.52478915,1.29,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ADM
LDOS,"Leidos Holdings, Inc.",Technology Services,"   39,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
LUMN,"Lumen Technologies, Inc.",Communications,"   39,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
BSX,Boston Scientific Corporation,Health Technology,"   38,000",25.2,20,0,0.07,29.93,23.29,36142506007,1726000000,4.055685,4.78,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BSX
KHC,The Kraft Heinz Company,Consumer Non-Durables,"   38,000",71.58,20.11,3.3990483,2.81,97.77,72.05,89618309338,7832000000,4.6780853,1.54,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KHC
YUM,"Yum! Brands, Inc.",Consumer Services,"   38,000",76.3,27.25,1.7970798,4.07,86.93,62.85,27003303098,2289000000,6.3136363,212.08,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=YUM
ULTA,"Ulta Beauty, Inc.",Retail Trade,"   37,000",209.09,32.07,0,6.52,314.86,187.96,13300000127,1002093000,3.3779113,8.04,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ULTA
PWR,"Quanta Services, Inc.",Industrial Services,"   35,800",33.51,17.54,0,1.28,40.105,30.23,5330131216,649404000,0.77893436,1.43,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PWR
DOW,Dow Inc.,Process Industries,"   35,700",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
LLY,Eli Lilly and Company,Health Technology,"   35,000",74.21,17.34,2.9327424,-0.2,89.09,75.71,84475986228,3459800000,3.754678,5.73,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LLY
GIS,"General Mills, Inc.",Consumer Non-Durables,"   35,000",53.99,17.53,3.5864594,2.77,63.73,49.65,31098243069,3107600000,2.0389178,7.26,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GIS
RSG,"Republic Services, Inc.",Industrial Services,"   35,000",62.72,26.13,2.1362228,1.77,69.4,57.53,21590903863,2734000000,2.8841186,2.83,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RSG
TT,Trane Technologies plc,Producer Manufacturing,"   35,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NCLH,Norwegian Cruise Line Holdings Ltd.,Consumer Services,"   34,300",56.01,15.35,0,2.78,61.48,46.96,13191507318,1529401000,3.2066104,2.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NCLH
CL,Colgate-Palmolive Company,Consumer Non-Durables,"   34,200",68.95,24.02,2.2801766,2.28,77.91,66.26,61616643498,4064000000,4.000737,236.42,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CL
DD,"DuPont de Nemours, Inc.",Process Industries,"   34,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
PVH,PVH Corp.,Consumer Non-Durables,"   33,000",142.68,20.98,0.100529455,6.77,157.96,84.53,11478625926,1057500000,1.7617522,2.14,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PVH
TXT,Textron Inc.,Electronic Technology,"   33,000",55.54,22.13,0.1381454,1.14,62.19,45,15254672353,1454000000,1.0645695,2.57,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TXT
AJG,Arthur J. Gallagher & Co.,Finance,"   32,401",64.4,21.05,2.4807138,2.54,70.55,53.63,11968488290,888000000,1.9400215,2.92,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AJG
EXC,Exelon Corporation,Utilities,"   32,340",35.98,14.51,3.8174274,1.23,42.67,33.3,34734816899,8548000000,1.3933871,1.26,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EXC
AVY,Avery Dennison Corporation,Process Industries,"   32,000",110.77,22.11,1.5682175,3.11,123.67,78.471,10104814319,831200000,1.5206499,8.83,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AVY
SCHW,Charles Schwab Corporation (The),Finance,"   32,000",48.9,29.82,0.76878726,1.61,56.25,37.16,69750188843,0,7.949615,4.51,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SCHW
CB,Chubb Limited,Finance,"   31,000",140.39,17.5,1.9251627,8.2,157.5,130.17,68424670566,0,2.0985637,1.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CB
K,Kellogg Company,Consumer Non-Durables,"   31,000",65.98,16.5,3.363962,1.95,76.69,58.76,22182794875,1827000000,2.3173764,11.5,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=K
NWL,Newell Brands Inc.,Producer Manufacturing,"   31,000",27.91,9.72,3.1228786,1.17,55.08,23.85,14438346000,2021400000,1.2810479,1.01,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NWL
UNP,Union Pacific Corporation,Transportation,"   30,960",124.86,22.06,2.062655,13.52,143.05,101.06,1.02E+11,10169000000,4.8605075,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UNP
TRV,"The Travelers Companies, Inc.",Finance,"   30,600",135.01,16.48,2.0261714,7.31,150.55,113.76,38903131815,0,1.33382,1.63,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TRV
JBHT,"J.B. Hunt Transport Services, Inc.",Transportation,"   30,309",114.81,30.62,0.8139042,6.19,126.49,83.35,12945366350,1007309000,1.7697402,8.55,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=JBHT
BMY,Bristol-Myers Squibb Company,Health Technology,"   30,250",62.69,20.83,2.5546863,2.65,66.1,51.12,1.03E+11,5170000000,6.503231,6.75,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BMY
TXN,Texas Instruments Incorporated,Electronic Technology,"   30,000",97.66,24.05,2.4318495,3.6,120.75,74.52,1.00E+11,7013000000,6.9572234,9.32,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TXN
NXPI,NXP Semiconductors N.V.,Electronic Technology,"   29,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NEM,Newmont Corporation,Non-Energy Minerals,"   27,800",36.61,26.34,0.8101539,-1.18,42.04,31.42,19749449484,1509000000,3.7076392,1.81,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NEM
SO,Southern Company (The),Utilities,"   27,700",43.4,15.78,5.3530226,2.53,53.51,42.63,43497224128,6012000000,2.5080602,1.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SO
DUK,Duke Energy Corporation (Holding Company),Utilities,"   27,535",74.32,16.7,4.7849464,3.12,91.8,72.93,52078185682,9895000000,2.9348857,1.27,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DUK
FBHS,"Fortune Brands Home & Security, Inc.",Producer Manufacturing,"   27,500",62.44,20.27,1.2618296,3.04,73.62,55.25,9624169008,814500000,1.8434572,3.76,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FBHS
WYNN,"Wynn Resorts, Limited",Consumer Services,"   27,500",169.28,31.7,1.1279043,7.27,203.63,92.67,18225400525,1501301000,2.478658,51.69,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WYNN
AMAT,"Applied Materials, Inc.",Producer Manufacturing,"   27,000",45.75,14.08,0.8215239,3.17,60.89,34.58,51296481503,4336000000,4.7020154,5.44,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMAT
WAB,Westinghouse Air Brake Technologies Corporation,Producer Manufacturing,"   27,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
KMX,CarMax Inc,Retail Trade,"   26,889",64.34,19.44,0,3.97,77.64,54.29,11827453706,1339628000,0.6913859,3.55,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KMX
PYPL,"PayPal Holdings, Inc.",Technology Services,"   26,500",72.32,49.53,0,1.47,86.32,39.92,90708000000,2932000000,6.935696,5.81,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PYPL
CERN,Cerner Corporation,Technology Services,"   26,400",61.22,27.09,0,1.84,73.86,51.2617,21101697598,1523440000,5.5560412,4.62,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CERN
NUE,Nucor Corporation,Non-Energy Minerals,"   26,400",60.38,17.01,2.415766,4.1,70.48,51.67,20003317128,2648729000,0.99837583,2.34,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NUE
PCAR,PACCAR Inc.,Producer Manufacturing,"   26,000",66.98,15.72,1.455816,4.75,79.69,61.93,24152102921,3619200000,1.28693,3.07,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PCAR
ADI,"Analog Devices, Inc.",Electronic Technology,"   24,700",82.68,17.67,2.108963,2.11,98.38,74.65,31811578855,1663384000,8.00391,3.13,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ADI
FCX,"Freeport-McMoRan, Inc.",Non-Energy Minerals,"   24,500",17.16,14.67,1.1198208,1.24,20.25,11.05,25853969330,5347000000,1.6538345,3.66,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FCX
ROK,"Rockwell Automation, Inc.",Producer Manufacturing,"   24,500",178.73,26.48,1.7692552,6.35,210.72,147.67,24123216432,1323200000,3.760594,10.94,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ROK
AMGN,Amgen Inc.,Health Technology,"   24,300",173.12,13.76,2.9751508,2.57,201.23,152.16,1.28E+11,11945000000,5.58192,3.91,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMGN
GPN,Global Payments Inc.,Technology Services,"   24,000",100.59,27.86,0.037622273,1.58,113.26,76.47,16920023264,960345000,5.775833,4.73,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GPN
IRM,Iron Mountain Incorporated (Delaware),Finance,"   24,000",32.07,15.42,7.08258,0.46,41.53,32.05,9410249279,1116140000,3.2898626,4.97,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=IRM
NWSA,News Corporation,Consumer Services,"   24,000",15.65,43.47,1.24533,-1.28,17.29,12,9356906461,679000000,1.5518167,0.85,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NWSA
NWS,News Corporation,Consumer Services,"   24,000",15.85,44.03,1.2269939,-1.28,17.7,12.35,9496735699,679000000,1.5718216,0.86,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NWS
GWW,"W.W. Grainger, Inc.",Distribution Services,"   23,100",258.6,22.57,1.9700643,10.02,298.145,155,14639308205,1279846000,1.3995146,8.1,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GWW
DOV,Dover Corporation,Producer Manufacturing,"   23,000",96.2,23.87,1.8815053,5.15,109.06,75.51,15566645713,1513291000,1.986176,3.59,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DOV
SPGI,S&P Global Inc.,Commercial Services,"   23,000",173.31,27.38,1.0947506,7.95,185.38,124.64,46585950000,3021000000,10.254704,50.56,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SPGI
VIAC,ViacomCBS Inc.,Consumer Services,"   22,109",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ALK,"Alaska Air Group, Inc.",Transportation,"   21,997",64.04,9.66,1.9928383,8.28,101.43,59.25,7903173734,1665000000,0.9801092,2.21,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ALK
BLL,Ball Corporation,Process Industries,"   21,500",38.44,20.56,1.0170354,0.85,43.24,35.6,13767688518,1317000000,1.5696399,3.62,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BLL
V,Visa Inc.,Finance,"   21,500",113.86,32.72,0.70204765,2.8,126.88,84.88,2.70E+11,13086000000,14.433654,9.4,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=V
CZR,"Caesars Entertainment, Inc.",Consumer Services,"   21,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CTVA,"Corteva, Inc.",Process Industries,"   21,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MA,Mastercard Incorporated,Finance,"   21,000",160.62,34.99,0.5926628,3.65,177.11,105.8,1.87E+11,7113000000,15.020556,26.93,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MA
NTRS,Northern Trust Corporation,Finance,"   20,900",96.2,19.96,1.6678249,4.92,108.91,83.17,22908130223,0,4.031728,2.44,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NTRS
APD,"Air Products and Chemicals, Inc.",Process Industries,"   20,875",152.8,24.22,2.7811136,13.66,175.17,133.6301,34638387128,2542500000,4.1163683,3.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=APD
FAST,Fastenal Company,Distribution Services,"   20,365",52.15,27.02,2.7798648,2.01,57.815,39.79,15311373377,1009600000,3.472977,7.39,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FAST
BKNG,Booking Holdings Inc. Common Stock,Consumer Services,"   20,300",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
RL,Ralph Lauren Corporation,Retail Trade,"   20,300",101.32,17.74,1.8570102,-1.19,119.33,66.06,8753430477,506100000,1.3948758,2.44,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RL
RJF,"Raymond James Financial, Inc.",Finance,"   20,021",86.06,16.94,1.0982976,4.12,99.1,71.35,13216271700,0,1.9734555,2.34,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RJF
AVGO,Broadcom Inc.,Electronic Technology,"   20,000",229.57,15.94,2.9488583,4.01,285.68,202.61,92791974933,7016000000,6.961893,4.4,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AVGO
HRL,Hormel Foods Corporation,Consumer Non-Durables,"   20,000",32.21,20.39,2.2907758,1.57,38,29.75,17338613096,1422305000,2.5174792,3.49,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HRL
ZBH,"Zimmer Biomet Holdings, Inc.",Health Technology,"   20,000",115.53,14.32,0.7948336,9.01,133.49,108.17,24454698119,2007400000,3.1648953,2.39,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZBH
FITB,Fifth Third Bancorp,Finance,"   19,872",31.1,16.9,1.9789734,2.85,33.91,23.2,22437653700,0,2.8802848,1.46,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FITB
ODFL,"Old Dominion Freight Line, Inc.",Transportation,"   19,779",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HWM,Howmet Aerospace Inc.,Electronic Technology,"   19,700",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MCHP,Microchip Technology Incorporated,Electronic Technology,"   19,500",79.9,21.77,1.7512966,0.66,99.17,69.76,19393095636,997492000,7.4475183,5.9,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MCHP
RF,Regions Financial Corporation,Finance,"   19,406",17.9,17.9,1.8987342,1,19.9,13,21500640000,0,3.474771,1.32,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RF
